Country Code,Country Name,Region,Age Group,Literacy Rate,Year
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),62.66,2022
ALB,Albania,Europe & Central Asia,Youth (both),99.0599975585938,2023
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),93.7699966430664,2008
ASM,American Samoa,East Asia & Pacific,Youth (both),97.6500015258789,1980
AGO,Angola,Sub-Saharan Africa ,Youth (both),80.6999969482422,2023
ARG,Argentina,Latin America & Caribbean ,Youth (both),99.6800003051758,2020
ARM,Armenia,Europe & Central Asia,Youth (both),99.8899993896484,2023
ABW,Aruba,Latin America & Caribbean ,Youth (both),99.1399993896484,2010
AZE,Azerbaijan,Europe & Central Asia,Youth (both),99.879997253418,2023
BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),99.5199966430664,2024
BGD,Bangladesh,South Asia,Youth (both),93.4499969482422,2022
BRB,Barbados,Latin America & Caribbean ,Youth (both),100.0,2012
BLR,Belarus,Europe & Central Asia,Youth (both),99.870002746582,2019
BLZ,Belize,Latin America & Caribbean ,Youth (both),96.1500015258789,2022
BEN,Benin,Sub-Saharan Africa ,Youth (both),71.25,2022
BTN,Bhutan,South Asia,Youth (both),97.7300033569336,2022
BOL,Bolivia,Latin America & Caribbean ,Youth (both),99.7799987792969,2024
BIH,Bosnia and Herzegovina,Europe & Central Asia,Youth (both),99.6600036621094,2013
BWA,Botswana,Sub-Saharan Africa ,Youth (both),93.9599990844727,2003
BRA,Brazil,Latin America & Caribbean ,Youth (both),99.4599990844727,2024
BRN,Brunei Darussalam,East Asia & Pacific,Youth (both),99.370002746582,2011
BGR,Bulgaria,Europe & Central Asia,Youth (both),97.870002746582,2011
BFA,Burkina Faso,Sub-Saharan Africa ,Youth (both),62.810001373291,2022
BDI,Burundi,Sub-Saharan Africa ,Youth (both),88.3979336343743,2020
CPV,Cabo Verde,Sub-Saharan Africa ,Youth (both),98.3199996948242,2024
KHM,Cambodia,East Asia & Pacific,Youth (both),96.5697717553096,2023
CMR,Cameroon,Sub-Saharan Africa ,Youth (both),81.8899993896484,2018
CYM,Cayman Islands,Latin America & Caribbean ,Youth (both),98.9100036621094,2017
CAF,Central African Republic,Sub-Saharan Africa ,Youth (both),50.5999984741211,2019
TCD,Chad,Sub-Saharan Africa ,Youth (both),45.1300010681152,2019
CHL,Chile,Latin America & Caribbean ,Youth (both),99.3,2022
CHN,China,East Asia & Pacific,Youth (both),99.7600021362305,2020
COL,Colombia,Latin America & Caribbean ,Youth (both),98.9599990844727,2024
COM,Comoros,Sub-Saharan Africa ,Youth (both),90.8369565887889,2021
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Youth (both),77.9000015258789,2023
COG,"Congo, Rep.",Sub-Saharan Africa ,Youth (both),78.5699996948242,2005
CRI,Costa Rica,Latin America & Caribbean ,Youth (both),80.55,2018
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Youth (both),66.8399963378906,2021
HRV,Croatia,Europe & Central Asia,Youth (both),99.6500015258789,2001
CUB,Cuba,Latin America & Caribbean ,Youth (both),99.6100006103516,2019
CYP,Cyprus,Europe & Central Asia,Youth (both),99.8199996948242,2011
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),79.5520825495239,2017
DOM,Dominican Republic,Latin America & Caribbean ,Youth (both),98.2099990844727,2024
ECU,Ecuador,Latin America & Caribbean ,Youth (both),98.9899978637695,2024
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Youth (both),95.190867622614,2022
SLV,El Salvador,Latin America & Caribbean ,Youth (both),98.2399978637695,2024
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Youth (both),97.129997253418,2000
ERI,Eritrea,Sub-Saharan Africa ,Youth (both),86.9700012207031,2008
EST,Estonia,Europe & Central Asia,Youth (both),99.9499969482422,2011
SWZ,Eswatini,Sub-Saharan Africa ,Youth (both),98.6600036621094,2022
ETH,Ethiopia,Sub-Saharan Africa ,Youth (both),84.6900024414062,2022
GAB,Gabon,Sub-Saharan Africa ,Youth (both),93.9800033569336,2021
GMB,"Gambia, The",Sub-Saharan Africa ,Youth (both),67.4899978637695,2021
GEO,Georgia,Europe & Central Asia,Youth (both),99.6600036621094,2024
GHA,Ghana,Sub-Saharan Africa ,Youth (both),91.5100021362305,2021
GRC,Greece,Europe & Central Asia,Youth (both),99.4899978637695,2009
GRD,Grenada,Latin America & Caribbean ,Youth (both),98.9599990844727,1970
GUM,Guam,East Asia & Pacific,Youth (both),99.879997253418,1990
GTM,Guatemala,Latin America & Caribbean ,Youth (both),95.3600006103516,2024
GIN,Guinea,Sub-Saharan Africa ,Youth (both),53.939998626709,2018
GNB,Guinea-Bissau,Sub-Saharan Africa ,Youth (both),82.2300033569336,2022
GUY,Guyana,Latin America & Caribbean ,Youth (both),99.1399993896484,2020
HTI,Haiti,Latin America & Caribbean ,Youth (both),88.870002746582,2017
HND,Honduras,Latin America & Caribbean ,Youth (both),95.7699966430664,2024
HUN,Hungary,Europe & Central Asia,Youth (both),99.370002746582,1980
IND,India,South Asia,Youth (both),97.3386000977043,2024
IDN,Indonesia,East Asia & Pacific,Youth (both),93.79,2022
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Youth (both),98.7398624505789,2023
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),92.3870730120635,2021
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),98.5599975585938,1983
ITA,Italy,Europe & Central Asia,Youth (both),99.870002746582,2019
JAM,Jamaica,Latin America & Caribbean ,Youth (both),93.57,2022
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),98.6699981689453,2024
KAZ,Kazakhstan,Europe & Central Asia,Youth (both),99.8300018310547,2009
KEN,Kenya,Sub-Saharan Africa ,Youth (both),93.18,2014
KIR,Kiribati,East Asia & Pacific,Youth (both),90.4443406161527,2019
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Youth (both),100.0,2008
KOR,"Korea, Rep.",East Asia & Pacific,Youth (both),99.9499969482422,2008
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),99.3000030517578,2020
KGZ,Kyrgyz Republic,Europe & Central Asia,Youth (both),99.75,2009
LAO,Lao PDR,East Asia & Pacific,Youth (both),90.3899993896484,2023
LVA,Latvia,Europe & Central Asia,Youth (both),99.8399963378906,2011
LBN,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),96.6653219716309,2019
LSO,Lesotho,Sub-Saharan Africa ,Youth (both),96.4800033569336,2024
LBR,Liberia,Sub-Saharan Africa ,Youth (both),75.06,2013
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),89.3399963378906,1984
LTU,Lithuania,Europe & Central Asia,Youth (both),99.8600006103516,2011
MAC,"Macao SAR, China",East Asia & Pacific,Youth (both),99.8000030517578,2016
MDG,Madagascar,Sub-Saharan Africa ,Youth (both),82.379997253418,2021
MWI,Malawi,Sub-Saharan Africa ,Youth (both),80.7300033569336,2020
MYS,Malaysia,East Asia & Pacific,Youth (both),98.7900009155273,2022
MDV,Maldives,South Asia,Youth (both),98.7399978637695,2019
MLI,Mali,Sub-Saharan Africa ,Youth (both),50.3300018310547,2024
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),98.879997253418,2011
MHL,Marshall Islands,East Asia & Pacific,Youth (both),96.3527767187698,2021
MRT,Mauritania,Sub-Saharan Africa ,Youth (both),70.8600006103516,2020
MUS,Mauritius,Sub-Saharan Africa ,Youth (both),99.801014596693,2023
MEX,Mexico,Latin America & Caribbean ,Youth (both),98.9199981689453,2024
MDA,Moldova,Europe & Central Asia,Youth (both),99.8099975585938,2014
MNG,Mongolia,East Asia & Pacific,Youth (both),99.3199996948242,2024
MNE,Montenegro,Europe & Central Asia,Youth (both),97.4199981689453,2018
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),89.120002746582,2014
MOZ,Mozambique,Sub-Saharan Africa ,Youth (both),71.4366291441767,2022
MMR,Myanmar,East Asia & Pacific,Youth (both),96.3616999952531,2020
NAM,Namibia,Sub-Saharan Africa ,Youth (both),92.129997253418,2023
NRU,Nauru,East Asia & Pacific,Youth (both),91.7483238782877,2021
NPL,Nepal,South Asia,Youth (both),94.2399978637695,2019
NCL,New Caledonia,East Asia & Pacific,Youth (both),99.0899963378906,1996
NIC,Nicaragua,Latin America & Caribbean ,Youth (both),95.3,2014
NER,Niger,Sub-Saharan Africa ,Youth (both),53.9099998474121,2022
NGA,Nigeria,Sub-Saharan Africa ,Youth (both),81.3600006103516,2024
MKD,North Macedonia,Europe & Central Asia,Youth (both),98.7399978637695,2002
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),99.6600036621094,2022
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),73.129997253418,2021
PLW,Palau,East Asia & Pacific,Youth (both),100.0,2020
PAN,Panama,Latin America & Caribbean ,Youth (both),99.197172304329,2024
PNG,Papua New Guinea,East Asia & Pacific,Youth (both),91.9188705385071,2022
PRY,Paraguay,Latin America & Caribbean ,Youth (both),98.620002746582,2024
PER,Peru,Latin America & Caribbean ,Youth (both),99.4899978637695,2024
PHL,Philippines,East Asia & Pacific,Youth (both),99.77,2022
POL,Poland,Europe & Central Asia,Youth (both),99.8000030517578,1978
PRT,Portugal,Europe & Central Asia,Youth (both),99.4400024414062,2011
PRI,Puerto Rico (US),Latin America & Caribbean ,Youth (both),92.3899993896484,2017
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),98.7099990844727,2014
ROU,Romania,Europe & Central Asia,Youth (both),99.9400024414062,2021
RUS,Russian Federation,Europe & Central Asia,Youth (both),99.9199981689453,2021
RWA,Rwanda,Sub-Saharan Africa ,Youth (both),89.9700012207031,2022
WSM,Samoa,East Asia & Pacific,Youth (both),99.0199966430664,2019
SMR,San Marino,Europe & Central Asia,Youth (both),100.0,2022
STP,Sao Tome and Principe,Sub-Saharan Africa ,Youth (both),95.4899978637695,2019
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),99.8899993896484,2024
SEN,Senegal,Sub-Saharan Africa ,Youth (both),67.4499969482422,2023
SRB,Serbia,Europe & Central Asia,Youth (both),99.7399978637695,2022
SYC,Seychelles,Sub-Saharan Africa ,Youth (both),98.9700012207031,2010
SLE,Sierra Leone,Sub-Saharan Africa ,Youth (both),72.9899978637695,2019
SGP,Singapore,East Asia & Pacific,Youth (both),99.8899993896484,2021
SVN,Slovenia,Europe & Central Asia,Youth (both),99.7600021362305,1991
SLB,Solomon Islands,East Asia & Pacific,Youth (both),84.5676628204509,1999
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Youth (both),70.7099990844727,2022
ZAF,South Africa,Sub-Saharan Africa ,Youth (both),97.1699981689453,2024
SSD,South Sudan,Sub-Saharan Africa ,Youth (both),36.7000007629395,2008
ESP,Spain,Europe & Central Asia,Youth (both),99.7300033569336,2021
LKA,Sri Lanka,South Asia,Youth (both),98.870002746582,2024
LCA,St. Lucia,Latin America & Caribbean ,Youth (both),99.98,2012
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Youth (both),97.9599990844727,1970
SDN,Sudan,Sub-Saharan Africa ,Youth (both),65.8099975585938,2008
SUR,Suriname,Latin America & Caribbean ,Youth (both),97.6900024414062,2018
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),98.3899993896484,2021
TJK,Tajikistan,Europe & Central Asia,Youth (both),98.81,2017
TZA,Tanzania,Sub-Saharan Africa ,Youth (both),87.0699996948242,2022
THA,Thailand,East Asia & Pacific,Youth (both),98.1699981689453,2022
TLS,Timor-Leste,East Asia & Pacific,Youth (both),86.129997253418,2022
TGO,Togo,Sub-Saharan Africa ,Youth (both),90.3600006103516,2022
TON,Tonga,East Asia & Pacific,Youth (both),99.7200012207031,2023
TTO,Trinidad and Tobago,Latin America & Caribbean ,Youth (both),92.0,2022
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),98.1600036621094,2023
TUR,Turkiye,Europe & Central Asia,Youth (both),92.23,2022
TKM,Turkmenistan,Europe & Central Asia,Youth (both),99.9000015258789,2022
TCA,Turks and Caicos Islands,Latin America & Caribbean ,Youth (both),99.94,2020
TUV,Tuvalu,East Asia & Pacific,Youth (both),99.9999999999999,2022
UGA,Uganda,Sub-Saharan Africa ,Youth (both),85.1500015258789,2024
UKR,Ukraine,Europe & Central Asia,Youth (both),99.8000030517578,2001
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),99.6100006103516,2024
URY,Uruguay,Latin America & Caribbean ,Youth (both),99.0199966430664,2024
UZB,Uzbekistan,Europe & Central Asia,Youth (both),100.0,2022
VUT,Vanuatu,East Asia & Pacific,Youth (both),93.9300003051758,2023
VEN,"Venezuela, RB",Latin America & Caribbean ,Youth (both),98.748038069113,2017
VNM,Viet Nam,East Asia & Pacific,Youth (both),99.0500030517578,2022
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Youth (both),99.3955620116013,2024
YEM,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Youth (both),60.2200012207031,1994
ZMB,Zambia,Sub-Saharan Africa ,Youth (both),77.6500015258789,2024
ZWE,Zimbabwe,Sub-Saharan Africa ,Youth (both),92.5100021362305,2019
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),83.4,2022
ALB,Albania,Europe & Central Asia,Youth (male),98.9199981689453,2023
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),95.75,2008
ASM,American Samoa,East Asia & Pacific,Youth (male),97.8899993896484,1980
AGO,Angola,Sub-Saharan Africa ,Youth (male),87.7900009155273,2023
ARG,Argentina,Latin America & Caribbean ,Youth (male),99.4800033569336,2020
ARM,Armenia,Europe & Central Asia,Youth (male),99.9100036621094,2023
ABW,Aruba,Latin America & Caribbean ,Youth (male),98.9700012207031,2010
AZE,Azerbaijan,Europe & Central Asia,Youth (male),99.879997253418,2023
BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),99.5100021362305,2024
BGD,Bangladesh,South Asia,Youth (male),92.3899993896484,2022
BRB,Barbados,Latin America & Caribbean ,Youth (male),100.0,2012
BLR,Belarus,Europe & Central Asia,Youth (male),99.8499984741211,2019
BLZ,Belize,Latin America & Caribbean ,Youth (male),95.6699981689453,2022
BEN,Benin,Sub-Saharan Africa ,Youth (male),74.5999984741211,2022
BTN,Bhutan,South Asia,Youth (male),98.2799987792969,2022
BOL,Bolivia,Latin America & Caribbean ,Youth (male),99.8499984741211,2024
BIH,Bosnia and Herzegovina,Europe & Central Asia,Youth (male),99.6600036621094,2013
BWA,Botswana,Sub-Saharan Africa ,Youth (male),92.0800018310547,2003
BRA,Brazil,Latin America & Caribbean ,Youth (male),99.2399978637695,2024
BRN,Brunei Darussalam,East Asia & Pacific,Youth (male),99.1999969482422,2011
BGR,Bulgaria,Europe & Central Asia,Youth (male),98.0699996948242,2011
BFA,Burkina Faso,Sub-Saharan Africa ,Youth (male),65.4700012207031,2022
BDI,Burundi,Sub-Saharan Africa ,Youth (male),88.2391532536713,2020
CPV,Cabo Verde,Sub-Saharan Africa ,Youth (male),98.4599990844727,2024
KHM,Cambodia,East Asia & Pacific,Youth (male),95.8948999549947,2023
CMR,Cameroon,Sub-Saharan Africa ,Youth (male),87.5999984741211,2018
CYM,Cayman Islands,Latin America & Caribbean ,Youth (male),99.1399993896484,2017
CAF,Central African Republic,Sub-Saharan Africa ,Youth (male),64.9000015258789,2019
TCD,Chad,Sub-Saharan Africa ,Youth (male),56.2599983215332,2019
CHL,Chile,Latin America & Caribbean ,Youth (male),99.1,2022
CHN,China,East Asia & Pacific,Youth (male),99.75,2020
COL,Colombia,Latin America & Caribbean ,Youth (male),98.4199981689453,2024
COM,Comoros,Sub-Saharan Africa ,Youth (male),90.2746978006177,2021
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Youth (male),87.8000030517578,2023
COG,"Congo, Rep.",Sub-Saharan Africa ,Youth (male),88.25,2005
CRI,Costa Rica,Latin America & Caribbean ,Youth (male),99.0100021362305,2011
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Youth (male),82.1118012756757,2022
HRV,Croatia,Europe & Central Asia,Youth (male),99.6399993896484,2001
CUB,Cuba,Latin America & Caribbean ,Youth (male),99.5299987792969,2019
CYP,Cyprus,Europe & Central Asia,Youth (male),99.8000030517578,2011
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),84.5925882433469,2017
DOM,Dominican Republic,Latin America & Caribbean ,Youth (male),97.6500015258789,2024
ECU,Ecuador,Latin America & Caribbean ,Youth (male),98.8000030517578,2024
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Youth (male),95.5054752963477,2022
SLV,El Salvador,Latin America & Caribbean ,Youth (male),97.870002746582,2024
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Youth (male),97.6100006103516,2000
ERI,Eritrea,Sub-Saharan Africa ,Youth (male),91.2900009155273,2008
EST,Estonia,Europe & Central Asia,Youth (male),99.9400024414062,2011
SWZ,Eswatini,Sub-Saharan Africa ,Youth (male),98.5500030517578,2022
ETH,Ethiopia,Sub-Saharan Africa ,Youth (male),88.4199981689453,2022
FJI,Fiji,East Asia & Pacific,Youth (male),96.11,2021
GAB,Gabon,Sub-Saharan Africa ,Youth (male),94.9599990844727,2021
GMB,"Gambia, The",Sub-Saharan Africa ,Youth (male),72.0199966430664,2021
GEO,Georgia,Europe & Central Asia,Youth (male),99.5599975585938,2024
GHA,Ghana,Sub-Saharan Africa ,Youth (male),91.7399978637695,2021
GRC,Greece,Europe & Central Asia,Youth (male),99.5100021362305,2009
GRD,Grenada,Latin America & Caribbean ,Youth (male),98.8499984741211,1970
GUM,Guam,East Asia & Pacific,Youth (male),99.9000015258789,1990
GTM,Guatemala,Latin America & Caribbean ,Youth (male),95.6999969482422,2024
GIN,Guinea,Sub-Saharan Africa ,Youth (male),69.6399993896484,2018
GNB,Guinea-Bissau,Sub-Saharan Africa ,Youth (male),86.1999969482422,2022
GUY,Guyana,Latin America & Caribbean ,Youth (male),99.2699966430664,2020
HTI,Haiti,Latin America & Caribbean ,Youth (male),88.379997253418,2017
HND,Honduras,Latin America & Caribbean ,Youth (male),94.8300018310547,2024
HUN,Hungary,Europe & Central Asia,Youth (male),99.4199981689453,1980
IND,India,South Asia,Youth (male),97.9901116105317,2024
IDN,Indonesia,East Asia & Pacific,Youth (male),92.91,2022
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Youth (male),98.8516558046586,2023
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),93.7990031049837,2021
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),99.0500030517578,1983
ITA,Italy,Europe & Central Asia,Youth (male),99.8300018310547,2019
JAM,Jamaica,Latin America & Caribbean ,Youth (male),88.23,2022
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),98.4800033569336,2024
KAZ,Kazakhstan,Europe & Central Asia,Youth (male),99.8000030517578,2009
KEN,Kenya,Sub-Saharan Africa ,Youth (male),94.02,2014
KIR,Kiribati,East Asia & Pacific,Youth (male),95.8300018310547,2018
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Youth (male),100.0,2008
KOR,"Korea, Rep.",East Asia & Pacific,Youth (male),99.9100036621094,2008
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),99.0999984741211,2020
KGZ,Kyrgyz Republic,Europe & Central Asia,Youth (male),99.6999969482422,2009
LAO,Lao PDR,East Asia & Pacific,Youth (male),92.1999969482422,2023
LVA,Latvia,Europe & Central Asia,Youth (male),99.8000030517578,2011
LBN,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),97.9218778569805,2019
LSO,Lesotho,Sub-Saharan Africa ,Youth (male),94.3099975585938,2024
LBR,Liberia,Sub-Saharan Africa ,Youth (male),83.75,2013
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),97.8499984741211,1984
LTU,Lithuania,Europe & Central Asia,Youth (male),99.8499984741211,2011
MAC,"Macao SAR, China",East Asia & Pacific,Youth (male),99.7300033569336,2016
MDG,Madagascar,Sub-Saharan Africa ,Youth (male),82.5299987792969,2021
MWI,Malawi,Sub-Saharan Africa ,Youth (male),81.3000030517578,2020
MYS,Malaysia,East Asia & Pacific,Youth (male),99.2600021362305,2022
MDV,Maldives,South Asia,Youth (male),98.620002746582,2019
MLI,Mali,Sub-Saharan Africa ,Youth (male),57.2400016784668,2024
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),98.4000015258789,2011
MHL,Marshall Islands,East Asia & Pacific,Youth (male),95.4913011516785,2021
MRT,Mauritania,Sub-Saharan Africa ,Youth (male),75.2600021362305,2020
MUS,Mauritius,Sub-Saharan Africa ,Youth (male),99.8158858424997,2023
MEX,Mexico,Latin America & Caribbean ,Youth (male),98.7900009155273,2024
MDA,Moldova,Europe & Central Asia,Youth (male),99.8099975585938,2014
MNG,Mongolia,East Asia & Pacific,Youth (male),99.6900024414062,2024
MNE,Montenegro,Europe & Central Asia,Youth (male),96.2300033569336,2018
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),92.9700012207031,2014
MOZ,Mozambique,Sub-Saharan Africa ,Youth (male),78.3710415491477,2022
MMR,Myanmar,East Asia & Pacific,Youth (male),96.2819804522399,2020
NAM,Namibia,Sub-Saharan Africa ,Youth (male),90.7900009155273,2023
NRU,Nauru,East Asia & Pacific,Youth (male),88.4263959390862,2021
NPL,Nepal,South Asia,Youth (male),96.8099975585938,2019
NCL,New Caledonia,East Asia & Pacific,Youth (male),99.0500030517578,1996
NIC,Nicaragua,Latin America & Caribbean ,Youth (male),94.1,2014
NER,Niger,Sub-Saharan Africa ,Youth (male),63.9599990844727,2022
NGA,Nigeria,Sub-Saharan Africa ,Youth (male),81.3099975585938,2024
MKD,North Macedonia,Europe & Central Asia,Youth (male),98.9899978637695,2002
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),99.6500015258789,2022
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),79.4599990844727,2021
PLW,Palau,East Asia & Pacific,Youth (male),100.0,2020
PAN,Panama,Latin America & Caribbean ,Youth (male),99.6201395123972,2024
PNG,Papua New Guinea,East Asia & Pacific,Youth (male),92.6929557868258,2022
PRY,Paraguay,Latin America & Caribbean ,Youth (male),98.6100006103516,2024
PER,Peru,Latin America & Caribbean ,Youth (male),99.4000015258789,2024
PHL,Philippines,East Asia & Pacific,Youth (male),100.0,2022
POL,Poland,Europe & Central Asia,Youth (male),99.7799987792969,1978
PRT,Portugal,Europe & Central Asia,Youth (male),99.3899993896484,2011
PRI,Puerto Rico (US),Latin America & Caribbean ,Youth (male),92.3899993896484,2017
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),98.379997253418,2014
ROU,Romania,Europe & Central Asia,Youth (male),99.9400024414062,2021
RUS,Russian Federation,Europe & Central Asia,Youth (male),99.9100036621094,2021
RWA,Rwanda,Sub-Saharan Africa ,Youth (male),87.5100021362305,2022
WSM,Samoa,East Asia & Pacific,Youth (male),98.5400009155273,2019
SMR,San Marino,Europe & Central Asia,Youth (male),100.0,2022
STP,Sao Tome and Principe,Sub-Saharan Africa ,Youth (male),95.8499984741211,2019
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),100.0,2024
SEN,Senegal,Sub-Saharan Africa ,Youth (male),69.2699966430664,2023
SRB,Serbia,Europe & Central Asia,Youth (male),99.7200012207031,2022
SYC,Seychelles,Sub-Saharan Africa ,Youth (male),98.5899963378906,2010
SLE,Sierra Leone,Sub-Saharan Africa ,Youth (male),78.1999969482422,2019
SGP,Singapore,East Asia & Pacific,Youth (male),99.870002746582,2021
SVN,Slovenia,Europe & Central Asia,Youth (male),99.7399978637695,1991
SLB,Solomon Islands,East Asia & Pacific,Youth (male),87.5238367658276,1999
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Youth (male),76.1900024414062,2022
ZAF,South Africa,Sub-Saharan Africa ,Youth (male),96.3399963378906,2024
SSD,South Sudan,Sub-Saharan Africa ,Youth (male),44.0800018310547,2008
ESP,Spain,Europe & Central Asia,Youth (male),99.7099990844727,2021
LKA,Sri Lanka,South Asia,Youth (male),98.6999969482422,2024
LCA,St. Lucia,Latin America & Caribbean ,Youth (male),100.0,2012
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Youth (male),97.9199981689453,1970
SDN,Sudan,Sub-Saharan Africa ,Youth (male),68.6699981689453,2008
SUR,Suriname,Latin America & Caribbean ,Youth (male),97.4400024414062,2018
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Youth (male),98.3499984741211,2021
TJK,Tajikistan,Europe & Central Asia,Youth (male),100.0,2017
